gene,GSE349#GSM4901,GSE349#GSM4902,GSE349#GSM4904,GSE349#GSM4905,GSE349#GSM4906,GSE349#GSM4909,GSE349#GSM4910,GSE349#GSM4911,GSE349#GSM4912,GSE349#GSM4913,GSE349#GSM4916,GSE349#GSM4918,GSE349#GSM4922,GSE349#GSM4924
56062,5.41131437828712,5.22473103993315,5.04987903626892,5.915621283594412,5.03059210311965,6.54839654927719,5.44148347958264,5.4638512926111,5.127922119954111,5.0381200745991,5.55209728508354,5.5167558513509,5.82206472347413,5.67594010145805
5607,6.33827464627908,6.22381830999895,5.83368960242728,6.504656935978099,5.69689243461048,6.78931192564509,6.161811112731099,5.71277734391238,5.67763226698784,6.31281943901017,5.72684483757848,6.7158659217507015,6.149476842864691,6.4625660728665695
5608,5.6724564585877895,5.17270351955917,4.9777653201657985,6.29863449037346,4.93247225817233,7.0309098637495895,7.02324426142864,6.0263640871528,4.95662357965046,4.85949254539278,6.5980227151823305,6.74430912571311,6.62454545233607,7.3452100649318
5609,6.6151926245252515,6.73240488678496,7.13443658847649,7.0765590951316,6.597175074812402,7.1276332797258695,6.989445592910942,6.42723908354871,6.4390446138888295,6.23153801072014,6.575359229617112,6.47481889396669,6.521950569744082,6.311097990861571
56097,,,,,,,,,,,,,,
56098,,,,,,,,,,,,,,
56099,2.9754485999627995,4.1242619548127,3.3516848599325497,4.5314750377002815,4.12225028357896,5.40280743192868,4.73024866352467,3.8822419733000295,3.9824825534659904,3.49871041398866,4.64363111179181,2.56027963504625,5.09523243539626,4.62689465268517
5610,9.55913231831847,9.85515190885144,8.54717217123966,9.39735803947929,8.87564185550173,10.771613265250899,10.937631289956801,9.53249424593382,8.29346245234641,8.84312648683425,8.97855602956844,10.483412733529,10.1957658956124,10.1788142163586
56100,,,,,,,,,,,,,,
56102,,,,,,,,,,,,,,
56103,,,,,,,,,,,,,,
56104,,,,,,,,,,,,,,
56105,,,,,,,,,,,,,,
56106,,,,,,,,,,,,,,
56107,,,,,,,,,,,,,,
56108,,,,,,,,,,,,,,
56109,,,,,,,,,,,,,,
5611,5.76354967563266,5.494213977435732,4.909417905951691,4.93543617416431,4.488084347002929,5.71743789604546,5.54978312804573,3.77290967629062,4.296963913653061,4.9570463065927814,4.41734621727028,5.12044318429124,5.54589116803285,5.16191589122202
56110,,,,,,,,,,,,,,
56111,,,,,,,,,,,,,,
56112,,,,,,,,,,,,,,
56113,,,,,,,,,,,,,,
56114,,,,,,,,,,,,,,
56120,,,,,,,,,,,,,,
56121,,,,,,,,,,,,,,
56122,,,,,,,,,,,,,,
56123,,,,,,,,,,,,,,
56124,,,,,,,,,,,,,,
56125,3.85412534422005,3.89758895408629,3.53183057565421,4.9783787011927005,2.56027963504625,2.56027963504625,4.0580393606832095,3.8990402505995,3.61649885398921,2.58721135133717,3.94310553734795,4.98406066024672,2.78077412281653,4.089082841672241
56126,,,,,,,,,,,,,,
56128,,,,,,,,,,,,,,
56129,,,,,,,,,,,,,,
5613,4.50292884217879,5.28492864123184,5.16940393414584,4.84598173797989,5.17594369621402,4.7409923020988884,4.761444854694769,4.975859429292269,5.11016276231127,4.64266691901416,5.1780971215936695,4.93051500349106,4.90914904917886,3.4626413208399502
56130,,,,,,,,,,,,,,
56131,,,,,,,,,,,,,,
56132,,,,,,,,,,,,,,
56133,,,,,,,,,,,,,,
56134,,,,,,,,,,,,,,
56135,,,,,,,,,,,,,,
56136,4.6699395030645,4.489074034940071,5.24312065514589,4.77450771625869,5.29698593163197,3.76013576638495,4.15292972735954,4.270842862586069,3.9368828819374,4.90648177409448,3.54756087734494,2.97681818720508,3.4995015121408795,3.48491148691083
56137,5.8972210604107325,6.69499159352052,6.22660871348574,5.4709402687353705,7.73576585520285,5.83654779388196,6.00818656516052,5.73199235786574,5.899023327221109,6.06890507912781,5.9889436670449605,7.78247409282877,7.3322961877194714,5.814455573655031
56138,,,,,,,,,,,,,,
56139,,,,,,,,,,,,,,
56140,,,,,,,,,,,,,,
56141,,,,,,,,,,,,,,
56142,,,,,,,,,,,,,,
56143,,,,,,,,,,,,,,
56144,,,,,,,,,,,,,,
56145,,,,,,,,,,,,,,
56146,,,,,,,,,,,,,,
56147,,,,,,,,,,,,,,
56154,,,,,,,,,,,,,,
56155,,,,,,,,,,,,,,
56156,,,,,,,,,,,,,,
56157,,,,,,,,,,,,,,
56158,,,,,,,,,,,,,,
56159,,,,,,,,,,,,,,
56163,,,,,,,,,,,,,,
56164,,,,,,,,,,,,,,
56165,,,,,,,,,,,,,,
56169,,,,,,,,,,,,,,
5617,3.7657999232851296,4.448193963066711,5.13072910898096,5.76759653845071,3.9501417644540298,4.874919889687,4.29041703112037,3.68440359449702,4.1138088305613705,4.0448574560821005,3.72091319896962,3.13809359648728,3.66051795013496,4.03290309713737
56171,6.68150548772064,7.673153577698098,6.65688244860943,7.29585156852404,8.87663972389718,7.485120866093121,7.16491698026464,6.4306566054023495,6.6054084001476205,7.38035716132951,7.66576937126304,7.31114886477096,7.44693440185333,7.20181026689735
56172,,,,,,,,,,,,,,
5618,7.772954529934889,7.3212065669699005,7.32702262295132,7.614776088795152,7.107384486517169,8.70265061799487,8.106384964364901,7.6300559390661,7.35951238547879,7.549237899385282,7.99519052284975,8.21756517327544,8.34486843325376,8.357125290851
56180,,,,,,,,,,,,,,
5619,9.79771015520409,9.16652214220948,9.224440688494367,9.21849542853528,8.994313832921993,9.71558625736752,9.29498826769145,9.18863582215894,9.238440567399419,10.3422969459506,9.00283751359991,9.46065861706848,9.4156847352944,9.15893277533334
5620,6.74615150237839,7.21326950631948,6.74522388412672,6.29586442229254,7.09585059599508,6.56753327911199,7.33782703106213,7.55594649470782,8.27899298004256,7.427254171248149,7.54496443278924,6.64552874612691,6.72869603489595,6.61490856903041
56203,,,,,,,,,,,,,,
5621,9.24048606852097,9.1837222134713,9.12252777949316,8.58929159821378,9.76937504934982,6.45581050384109,6.86824227409537,9.86222975025628,10.1346830046876,9.39902365447657,10.2719065067546,8.130730138444639,7.293913011514139,8.30145503986189
5623,,,,,,,,,,,,,,
5624,7.42537537786402,7.098411135506692,7.32128775687746,7.57338967563389,6.6049341911076,6.91048083976139,6.80402773730441,7.04295070248878,7.49605483230829,7.548729449739128,6.5084365759231115,7.29831006207978,7.42198905424235,7.13572980428796
56241,,,,,,,,,,,,,,
56242,6.168619974606348,5.76815255866484,6.0916363710822905,6.884304859058419,5.80962795141861,7.5437278590458705,7.38983350673304,6.4250547321456,5.57278661509428,5.78437049081929,7.05173099055493,6.45340563596025,6.36785502822273,6.670004676513
56243,,,,,,,,,,,,,,
56244,,,,,,,,,,,,,,
56245,,,,,,,,,,,,,,
56246,,,,,,,,,,,,,,
5625,4.987643753337291,4.68570472445314,4.762550800072789,5.7270790908444,4.42918074692596,5.99715689453709,5.27271002318061,4.69929065345861,4.7532408217574815,5.4844443007422115,5.04244735406788,5.37502204937425,5.41791325866144,5.17893768004171
56252,3.27417069777187,3.01442849718004,2.8918760327464104,2.56027963504625,2.9900998783436297,2.56027963504625,3.04759248008878,2.56027963504625,3.29696978514696,2.56027963504625,2.56027963504625,2.56027963504625,2.56027963504625,2.95055799657186
56253,3.93036833885878,3.62482615506076,2.86758812909216,3.96959258535827,3.6069988257319294,3.24014027943349,2.6817033731605497,4.18650848103575,4.01519424042221,3.38809307867571,4.08036773095512,3.91996927682928,3.2616962869365493,4.16787973439459
56254,,,,,,,,,,,,,,
56255,5.17660202839054,4.56574947936884,5.385496612750488,4.59547382285467,5.11604863343236,3.97127683188687,6.569718925484098,6.37326887116488,7.110509409897469,6.80378240845343,6.06072186754505,5.318671143976308,5.04475256268508,5.32296646154964
56256,,,,,,,,,,,,,,
56257,,,,,,,,,,,,,,
56259,,,,,,,,,,,,,,
5626,8.13253571622747,7.5152504042574595,7.4700243147212015,7.9745579917280995,7.15691229275658,7.50018858608332,6.98949100745079,7.2283954378704705,7.299684258136951,7.716037468163939,6.66773604238286,6.9344693230828,6.93105658720545,6.83724947172094
56260,,,,,,,,,,,,,,
56261,,,,,,,,,,,,,,
56262,,,,,,,,,,,,,,
56265,,,,,,,,,,,,,,
56269,5.810008584635218,5.84755601570848,6.2208929140422,5.91032252905715,5.842531376138692,5.93672037636386,5.19541059673016,5.47258199846704,6.20156329283852,5.73821929227941,5.73396166330892,5.28047385056672,5.16968453222917,5.17112674665207
5627,2.7349133441830897,4.97395560784321,4.27076065199142,3.34718373268066,3.74792441623844,2.56027963504625,3.87483630265047,5.07708914884116,7.34882551073411,6.27873007112301,4.22878791267338,2.76639798346652,3.3041853765193,2.56027963504625
56271,6.1130003155145,6.35708217254259,7.79744753723691,5.555570777896169,8.47175649069645,4.07327183642452,7.42888773827917,7.91199710370188,9.03530223644877,7.71617469060945,7.358668781228008,5.86086598609892,8.66049156650491,8.57382136063238
56287,,,,,,,,,,,,,,
56288,5.56208058903403,6.8027619093377805,6.14191706866755,6.760872939864742,7.33073765020695,5.79304530511296,6.22980707884817,5.6717321160656295,6.23475421454713,5.5199758555169804,6.916034691680631,5.45800461234679,5.012497162682902,6.00433509069865
5629,7.02771804704268,6.62067291091496,6.17862700932878,6.8719421898871,6.568159825069832,7.858764315086451,7.05583554334883,6.850811922162,6.5208025167066905,6.63439288021835,7.14328116298597,7.384187989357492,7.335086597446589,7.6304564378850595
563,5.12037267812787,9.62217264926015,11.0136227674504,3.4874477603417,10.2757287733594,6.8586151440713,9.47121388462021,9.43088320503268,9.18382144364155,9.060336564010813,8.35764876750381,4.108306990701689,9.719320364037241,7.64475038352865
5630,7.70776634258456,7.3297514985171786,7.3178015010755715,7.79146246905961,7.613796829840079,7.78845733541861,7.50847619222665,7.17467605968824,7.1773597359191,7.33048669372393,7.234137228647691,7.0055684121079,7.370774576079531,7.44724856860178
56301,,,,,,,,,,,,,,
56302,,,,,,,,,,,,,,
5631,6.18664119137072,6.17917063918116,6.09601933102392,6.51571087525307,5.8321305010959295,6.2817242109585285,6.0752523651407015,5.587824011793409,6.1568678103132415,6.110252564559191,6.04299883965837,6.27829333204869,6.15748235537159,5.82798157264756
56311,7.61704129764637,7.39848719001897,7.17690117100841,7.6525653677395,7.155850405566679,8.98407946397222,8.28375975625986,7.807947335872741,7.13631444988274,6.95844831563063,8.27148637229545,8.76306958440558,8.72716488339622,8.17380703546324
56339,2.56027963504625,7.7876218267095005,6.345609272173308,2.56027963504625,7.92621889082752,3.32048612215615,6.4198573953283,8.08894190603757,7.94649694120329,5.8764187171756515,6.86768646741124,4.47151915105109,7.11662467458231,7.14379134583338
5634,4.14925936549962,5.2922664089684295,5.6610198602701605,3.64970742075651,8.40276054225645,6.33238391735404,10.7145632190902,9.655968921058301,9.40139367820879,7.37280413052863,7.74766935828441,6.48333049877731,7.25062056014066,7.22865517579191
56341,,,,,,,,,,,,,,
56342,,,,,,,,,,,,,,
56344,,,,,,,,,,,,,,
5635,9.39912835932906,8.92781351059815,9.501829225183561,8.36361790689035,8.757973303641268,6.82056192796384,9.73093029964141,9.619799971327053,9.777038278074881,9.79752859726555,9.77777639979708,7.677388435533251,8.31926567072853,10.4601486893579
5636,6.721837440850309,7.45369041571203,6.62504249280806,4.5804952593786785,8.03612964403462,4.18252545639436,7.00838379978081,7.18246387920107,5.58498053429646,5.655082729442119,6.7327033538956105,4.09274868553952,5.387917369870559,5.953940325654499
5638,8.974434666932801,8.53406549435475,8.17535992326203,8.233010836446509,8.35548324564319,9.522730598771679,9.63182275827127,8.81448954085661,8.530109768896,8.148710445061731,8.72938622282511,9.68501504739415,9.14339341869319,9.925956409942101
5639,3.0476814646309704,5.267513326008348,3.92567667435724,5.39887363550599,2.56027963504625,2.56027963504625,2.56027963504625,2.56027963504625,2.56027963504625,2.85567880687104,2.56027963504625,2.56027963504625,2.56027963504625,2.56027963504625
5641,9.778057411472947,9.74858366635275,9.322689817081267,9.13044443408607,9.45463242207928,9.74483720042113,9.547708157258288,9.081467459841381,9.44637824165579,10.4000361950137,9.51324398510339,10.3658303025376,9.653208737191779,9.776437967539053
56413,,,,,,,,,,,,,,
5644,,,,,,,,,,,,,,
5646,3.9653964361059097,2.56027963504625,3.45857886504748,4.73748667363541,4.1527350754535695,5.11984584656199,4.44330826916554,4.22587644160963,3.4967052070933,3.80399158619985,4.8241772148790005,4.98377800502518,4.18191354048682,5.014511516963951
56474,,,,,,,,,,,,,,
56475,,,,,,,,,,,,,,
56477,,,,,,,,,,,,,,
56478,,,,,,,,,,,,,,
56479,,,,,,,,,,,,,,
5648,5.73043345371269,5.2948008448018085,4.90079919893024,5.723487571703111,5.797280214934928,6.349223718938268,6.1676991303707895,4.28923690637836,5.1021163892076515,5.66288338424639,4.21771928825522,4.330020515836081,4.83528239701447,6.14533508015678
5649,5.789799663189862,4.3819201222899,5.38943258532176,5.79344854653605,4.4350818130318,4.21893612133568,2.56027963504625,3.92405236525862,6.86599302535138,5.28098970916308,2.56027963504625,3.89789868653862,2.56027963504625,3.42441154712683
5650,4.78634543658521,4.40827708515305,4.38324117351331,6.78284099408457,4.6916067445003495,6.44049713266542,5.37914613080012,4.93075152793612,4.86113158231135,4.58965564030155,7.50663684895675,6.06603105082942,5.48670150325839,7.16500745941263
5651,3.2617745033126897,3.60288440871842,2.56027963504625,2.56027963504625,2.98047138790678,2.56027963504625,2.56027963504625,2.56027963504625,2.56027963504625,2.56027963504625,2.56027963504625,2.56027963504625,2.56027963504625,2.56027963504625
5652,5.14181287072833,4.894982633320219,5.53766259678612,5.619721120451679,5.32672788289899,4.64095056331105,5.38851331489452,4.22437990986705,4.8922355756489,6.15678086339548,4.15310002623614,7.002072384951202,5.07166829391641,5.04577494813656
56521,,,,,,,,,,,,,,
5653,7.09311644878366,6.31330934929163,6.5568248301482415,7.40098187253,6.43872865533064,7.44198137841334,7.03961000086986,6.356716054981941,6.36577126185987,6.33777352194273,8.31716837512275,6.48067227690572,6.70146588611524,6.997123014273258
5654,9.80043078603347,10.2585778109442,10.7510335024163,7.88098544340973,8.52731669770522,5.839244107394941,6.7663698886711705,9.880432994800213,10.8262465701754,11.131856960608802,8.636925452715241,9.3132004947164,9.13667588849766,9.14907133294217
56547,,,,,,,,,,,,,,
56548,5.5653443165164695,4.45337270982029,5.57140681023585,5.713305398653178,4.82482893985456,6.197774984243798,5.4375307103494,6.21905232557847,5.043563237542942,5.60181832043427,4.608034472993911,5.97390281555452,5.93318075360021,5.94759135537323
5655,5.37659947931249,4.49555446741763,4.67987414774662,5.53106949272595,4.691305236165951,5.944094739511371,5.16343432481659,5.740026268854519,3.7059115693511497,5.36422222109353,5.504064180280548,5.537432750068492,5.413709157660531,6.30450009013599
5657,6.79995504584925,6.49740958214421,6.603928945422361,6.78381021275948,6.53628607563725,6.618035982651231,7.23638737816726,6.82736176006918,6.6149277040589,7.26269623455259,7.32108026247568,7.841243538453081,7.53278448135929,7.60233513012982
566,5.939214821690731,6.04283691733912,5.5405945863275985,6.57076497885898,6.350143602017798,7.192638033515822,6.41941922376125,6.37779529995458,6.95813507089283,6.73259482754501,6.61785825323403,6.55782820649017,6.340978781748428,6.6636292588147485
5660,11.2899554683622,11.043136678123,11.142426202319,10.1541978699824,11.0077561414613,8.94122664792113,10.4514687129474,10.765874495513303,11.076080704101601,12.2890246350509,10.8872129982622,11.413902903338801,10.5652449123826,10.0010703530734
56603,,,,,,,,,,,,,,
56606,,,,,,,,,,,,,,
56616,,,,,,,,,,,,,,
5662,5.359802260548482,5.11440034315943,5.58267341289956,5.88070021658185,5.22555258183651,5.1799011302962,4.65257253778217,4.88784204399464,4.93324686209112,5.31556260763702,4.42504297937796,4.80737037942166,4.5947933569935095,4.24647649582137
56623,5.13520649943067,7.91446885088932,6.28519504777707,6.03428175516432,7.59909458722437,5.32182710269973,5.41772764464813,6.878516915346861,7.1723374936684285,6.688627983486849,5.440041923715872,5.40985252470055,5.45522528269472,5.43925743117648
56624,,,,,,,,,,,,,,
5663,8.35961780133407,8.69805869479084,8.629429481625591,7.8953874547369685,8.75743334790813,7.9392794787114,8.079271430522539,8.293379681282751,8.39773024354594,8.57160097245201,8.84165240054457,8.10554713497504,8.76279061985829,8.14427075326167
5664,5.8489683947985185,6.77323153624779,7.165580362281281,5.69455708205428,6.38550524089136,5.89171809706792,7.296751055864201,7.736882185948111,7.0722451742142,7.599734353409341,6.6869766780305095,6.69724560931936,7.107750630204481,7.63500702562075
56647,,,,,,,,,,,,,,
56648,,,,,,,,,,,,,,
56649,,,,,,,,,,,,,,
56650,8.65922529821387,9.261749403086739,9.38636908793942,9.00868632321594,9.537635809104591,8.99298930388324,9.815380093379261,9.99654410350238,10.1258912760124,9.449476774740539,9.32147267238994,8.99772991512364,8.91914936328767,8.88540658519081
56654,,,,,,,,,,,,,,
56655,,,,,,,,,,,,,,
56656,,,,,,,,,,,,,,
56658,,,,,,,,,,,,,,
56659,,,,,,,,,,,,,,
56660,,,,,,,,,,,,,,
56666,,,,,,,,,,,,,,
56667,,,,,,,,,,,,,,
56670,,,,,,,,,,,,,,
56673,,,,,,,,,,,,,,
56674,,,,,,,,,,,,,,
56675,,,,,,,,,,,,,,
56676,,,,,,,,,,,,,,
56681,10.360309401814302,9.773854606055599,9.843594484876961,9.598123237022973,9.30202196265259,10.426600226169901,10.467238716574801,9.95937315083999,10.167041741505301,9.542114856726071,10.161673579412401,10.0794581163892,9.891665245499249,10.357760916364803
5669,7.19515071056471,6.27305145214943,6.4153293900733805,7.453599884891468,6.4381547641493615,7.13501149417822,6.4535258099944,6.82242424377525,6.20911409744705,6.4864923533659,6.34436515561585,6.0644776401255,6.446721060166332,6.2485898621255185
567,2.56027963504625,7.8520800114022,7.6110616944069,2.56027963504625,9.47838741137066,7.58319562058886,8.64660550923462,9.41919334489775,10.546238540330599,11.636357262205903,10.511159643534599,12.498851699091801,12.4740303702071,11.089099530506802
5670,,,,,,,,,,,,,,
56704,,,,,,,,,,,,,,
5671,,,,,,,,,,,,,,
5672,,,,,,,,,,,,,,
56729,,,,,,,,,,,,,,
5673,,,,,,,,,,,,,,
56731,,,,,,,,,,,,,,
5675,,,,,,,,,,,,,,
56751,,,,,,,,,,,,,,
5676,,,,,,,,,,,,,,
56776,,,,,,,,,,,,,,
5678,5.1137046659073295,3.41628579197484,4.0071057787734405,5.15350947220998,4.1398378165887095,4.54073405635812,4.12249878987954,4.29194238655962,4.2800060783013,4.569041394887111,4.08507617816146,3.5198689521857296,4.09962343482986,4.50416272491525
5680,7.92719128507401,7.268340815987768,7.222437504852049,7.98446403186347,6.69543711040537,7.81894640001652,7.22620022869822,6.85587760511417,7.16770916452083,7.639514364311942,6.61095542820545,8.27513279345983,7.48697174437041,6.85805561535504
5681,8.7950623348058,8.94864172638832,8.64748361043782,8.61086981918378,8.33229171157466,9.4582261368972,9.110712974327539,8.65641771235527,8.49047386199587,8.45795538004928,8.82533089830028,9.46397182542483,9.322838508812751,9.426700852400687
5682,8.50825036472321,9.501815295570099,8.98141601217822,6.6692819366403695,9.67485783801122,8.1410342126256,9.95657508588007,10.1149265646589,10.3062895853361,9.50447341433182,10.0750645992368,9.21840097684738,9.60442350114916,9.62798431437153
56829,4.9546104440338885,6.73626661945917,6.108344631406911,4.08633370279187,7.90745554053837,3.7125187466186,6.17266552119108,6.08089425616289,7.10609701538939,5.84647075017222,7.02833708240007,5.10046471041125,7.013395260029111,5.72959627360631
5683,6.09069679132439,8.36285558452604,7.8470510803012195,2.56027963504625,9.39174194749636,5.03544356157862,8.903417940185161,9.54774285452596,9.664836573012279,8.5126456624788,9.83738352150607,8.69213074446631,9.791553633388599,9.316288320883382
56832,,,,,,,,,,,,,,
56833,,,,,,,,,,,,,,
56834,,,,,,,,,,,,,,
5684,3.40247661405378,6.946216188405138,7.28245833899629,2.56027963504625,8.90789412180479,4.74653313147504,7.7370444893939805,8.54474810888158,8.71746051667971,7.4019375936037015,8.45862397521868,7.81353751547693,9.528721721989973,7.7485283210572895
56848,8.51254690551599,8.198076646751241,7.847495883788708,8.55502236244224,8.189226605871099,9.60547211010919,9.062226969357553,8.41506145007192,7.97928227641106,8.14759671483613,8.824484656995446,9.48317690073162,9.342314726707313,9.249784262548301
56849,,,,,,,,,,,,,,
5685,11.3083560966202,10.6856073205545,10.381077839586402,10.3165870112935,9.89573279638979,8.50793731726828,9.565576232863519,10.0260530721639,10.0757465380609,9.23190515846081,10.1306220407466,8.92057616553717,9.8656234795918,9.93414345441693
56850,,,,,,,,,,,,,,
56852,,,,,,,,,,,,,,
56853,,,,,,,,,,,,,,
5686,4.49827640172736,6.387250515297801,5.16864203555884,3.0962196782417406,6.54867088948512,2.56027963504625,3.8065096673991903,4.0151763955552,4.19087556467201,5.05680459750689,5.32164674192158,4.6768653978742805,5.865597190303808,5.63902662824814
5687,,,,,,,,,,,,,,
5688,11.632113684695401,11.137279366038197,11.132120530544901,11.0714556585678,10.8481612667443,11.4147962080807,11.7325405613081,10.9241518592665,10.6161996141791,10.4211812129916,11.102585963315999,10.695463210644,11.007391750207699,10.8466578475312
56882,,,,,,,,,,,,,,
56884,,,,,,,,,,,,,,
56886,,,,,,,,,,,,,,
56888,,,,,,,,,,,,,,
56889,,,,,,,,,,,,,,
5689,11.440183984261699,10.9726639376548,11.043601512350099,10.8555615204984,11.321939365898302,9.15255104442277,11.199120187513499,10.9645069342399,11.096010103837099,10.961283275643,11.295855011509,10.587955615833499,10.802661758190801,10.633285887259001
56890,4.769914520915808,5.30537960980214,6.5571481313965405,3.72825795128224,5.6912382257558,5.33094196824498,7.25856603388993,7.386690257087599,6.56221189066959,5.42878558984805,6.267597594430001,3.1942793566013097,5.52016448913254,5.961320034132871
56891,,,,,,,,,,,,,,
56893,,,,,,,,,,,,,,
56894,,,,,,,,,,,,,,
56895,,,,,,,,,,,,,,
56896,,,,,,,,,,,,,,
56897,,,,,,,,,,,,,,
56898,,,,,,,,,,,,,,
56899,,,,,,,,,,,,,,
5690,9.46426596493193,10.0591281079517,9.37003128904209,8.758243205743518,10.127942749186301,7.19890663001521,8.58022464350756,8.876569128207883,9.494913571068311,9.293048549532061,10.173914443242099,8.900359662856161,9.32803084348713,8.924628444349619
56900,,,,,,,,,,,,,,
56901,,,,,,,,,,,,,,
56902,4.5911348332063096,5.7460466710805,4.45208800386902,2.98199874159333,5.65948506299264,2.95471000451036,4.54339689580757,5.71582749255764,5.3694874224688895,4.51724419297397,5.92180762084556,3.9912451849018495,5.30702772089994,4.26656918325102
56903,,,,,,,,,,,,,,
56904,,,,,,,,,,,,,,
56905,7.28255100537443,6.71493235178568,6.61365835463915,7.0678107837896205,5.82077123949492,6.225697171075732,6.1208060291615585,6.49311570332704,6.510958755469002,6.81688125545225,5.98272211720484,5.78344093864239,5.95624487837137,5.83605540606031
56906,,,,,,,,,,,,,,
56907,,,,,,,,,,,,,,
5691,7.36246112173864,8.088300634034299,8.699922891056941,5.8285198822243,8.43502012045671,5.33575835132102,6.54919476515961,7.443689524499789,7.848497755385151,8.481076894365598,8.54180520155664,11.246746535497598,7.73083012916904,8.94368695159709
56910,10.055919575494,10.3200445997476,10.274051951969499,9.32496582516881,10.747009690142301,7.52194586003859,10.4667902378031,10.3709597932974,10.686719366021801,10.420233948009699,10.4136596595046,8.95150620265746,9.736603184232239,9.9408215713035
56912,,,,,,,,,,,,,,
56913,,,,,,,,,,,,,,
56914,,,,,,,,,,,,,,
56915,,,,,,,,,,,,,,
56916,,,,,,,,,,,,,,
56917,,,,,,,,,,,,,,
56918,,,,,,,,,,,,,,
56919,,,,,,,,,,,,,,
5692,9.244190177945569,10.072266615132099,10.168960377654999,7.9208411153772,11.108707395637099,6.35845604478511,8.345808834377559,9.98868468677217,9.99517355971241,10.0762678032808,10.4336793228056,10.1097000877335,9.367351406697713,9.881976565948278
56920,,,,,,,,,,,,,,
56922,,,,,,,,,,,,,,
56923,,,,,,,,,,,,,,
56924,,,,,,,,,,,,,,
56925,,,,,,,,,,,,,,
56926,5.68385643301862,6.26070693506243,4.1610976106950295,4.54583249245475,4.9282518702876,2.56027963504625,3.75927303469284,3.6403779906818494,4.49472280644683,5.7961564477913,3.3981588010023795,2.91948119838626,2.92922668379413,2.56027963504625
56927,,,,,,,,,,,,,,
56928,7.038655659702702,6.24369763910061,5.875320548525679,7.01997984217095,6.3013187623047315,5.78118395633243,7.3941196654127515,6.1133337786818815,6.49549530738099,6.80931153792387,7.24652209973601,7.42444346123819,7.44452627530281,6.99833091873531
56929,5.32417334437903,4.66072900180735,4.38285397491862,5.4156775532017685,4.9595939798935005,5.517562313750888,5.122602321539191,5.19968804755407,4.85978572205929,4.981491934437781,4.27236664699408,4.03346705262189,3.52182968243578,4.760433874670111
5693,8.57039841512725,10.115303806152099,9.629740923250619,7.37450049278867,10.1521453834974,7.29973004213681,9.255479489118661,9.30636250442407,9.59252244294404,9.0677623920442,9.68566688487079,7.762355460318591,9.325638259827713,9.5680720185792
56931,,,,,,,,,,,,,,
56934,,,,,,,,,,,,,,
56937,,,,,,,,,,,,,,
56938,,,,,,,,,,,,,,
5694,7.47552268483814,7.9318957585381,8.03364874912894,7.05799172275918,8.395816863132652,7.22978977826054,7.30768352450576,7.4465209202931915,7.93843871133588,8.03642091050699,7.87295800543419,8.12062150803134,7.8654982145699,8.04412632156204
56940,,,,,,,,,,,,,,
56942,,,,,,,,,,,,,,
56943,,,,,,,,,,,,,,
56944,,,,,,,,,,,,,,
56945,,,,,,,,,,,,,,
56947,,,,,,,,,,,,,,
56948,6.79995504584925,7.989144685470411,7.65480069399856,7.218907068812442,7.76572037532619,7.2310579380936595,7.42523269092582,7.935029468213909,7.686507530540202,7.135185973803201,7.683598212972519,7.00220743714329,7.70841488129759,8.50450519464316
56949,,,,,,,,,,,,,,
5695,10.236050079390099,10.468481497198802,8.81163478870142,9.17623798787701,9.9592934470141,6.4485937512273015,8.75183189991688,9.18892012067034,9.642091416149439,8.556873866278089,9.88619650225801,8.17197237534089,8.3244416035359,9.12041933700397
56950,3.44318226699222,3.5203342383013903,4.24660570316901,3.71670561851314,5.3651710965428,2.91850263768344,2.56027963504625,2.7528727348971405,3.41909387955655,4.050432042413839,3.65304854889491,3.73429774989748,3.64503294887565,4.70435741473708
56951,8.03546445672654,8.976271974940401,9.27618257728856,7.13110584363101,8.85567830859542,8.70849765249316,10.270493902406,10.4476205197151,10.1769335744019,8.899912744400039,9.02400656035731,8.12250707268573,8.94113859746148,8.27227052434498
56952,,,,,,,,,,,,,,
56953,,,,,,,,,,,,,,
56954,,,,,,,,,,,,,,
56955,,,,,,,,,,,,,,
56956,,,,,,,,,,,,,,
56957,,,,,,,,,,,,,,
5696,2.56027963504625,3.67359034275382,4.24164954001753,3.96367756662285,4.89243960068625,2.56027963504625,2.56027963504625,2.7893286209923303,2.5982627646214302,6.71598943722432,5.11828911789263,7.167036722117491,7.215212634917639,2.56027963504625
56961,,,,,,,,,,,,,,
56963,,,,,,,,,,,,,,
56964,,,,,,,,,,,,,,
56965,,,,,,,,,,,,,,
56967,5.6179889819596385,6.6488824297714295,7.73807874484955,5.459743075990009,5.8817086629335495,5.452180277296669,4.42058345594072,6.43760893989008,8.902070563640699,7.0909380931688295,5.95296716922408,5.5551474041722,5.614524342827472,5.69739019134317
5697,9.73024934294372,9.32452261159581,9.50754690343482,10.0056666505749,8.96430620803576,9.22848202237353,9.515276033646039,8.90179912752004,9.18317880727792,9.79551858662817,9.18583186472525,9.43681354727128,9.42684339421426,8.75306963024855
56970,,,,,,,,,,,,,,
56971,,,,,,,,,,,,,,
56975,,,,,,,,,,,,,,
56977,,,,,,,,,,,,,,
56978,,,,,,,,,,,,,,
56979,,,,,,,,,,,,,,
